日付,種別,個別ID,名前,原因
2017-12-15 07:32:32,艦娘,26700,天龍 (Lv:1),近代化改修
2017-12-15 07:32:32,艦娘,26704,初霜 (Lv:1),近代化改修
2017-12-15 07:32:32,艦娘,26701,深雪 (Lv:1),近代化改修
2017-12-15 07:32:32,艦娘,26706,白雪 (Lv:1),近代化改修
2017-12-15 08:13:20,艦娘,26712,五十鈴 (Lv:1),近代化改修
2017-12-15 08:13:20,装備アイテム,44387,14cm単装砲,近代化改修
2017-12-15 08:13:20,艦娘,26714,名取 (Lv:1),近代化改修
2017-12-15 08:13:20,装備アイテム,44389,14cm単装砲,近代化改修
2017-12-15 08:13:20,艦娘,26716,名取 (Lv:1),近代化改修
2017-12-15 08:13:20,装備アイテム,44391,14cm単装砲,近代化改修
2017-12-15 08:13:20,艦娘,26718,阿武隈 (Lv:1),近代化改修
2017-12-15 08:13:20,装備アイテム,44395,14cm単装砲,近代化改修
2017-12-15 08:13:20,艦娘,26713,五月雨 (Lv:1),近代化改修
2017-12-15 08:13:20,装備アイテム,44388,12.7cm連装砲,近代化改修
2017-12-15 13:32:13,艦娘,26705,三日月 (Lv:1),近代化改修
2017-12-15 13:32:13,艦娘,26715,磯波 (Lv:1),近代化改修
2017-12-15 13:32:44,艦娘,26720,筑摩 (Lv:1),近代化改修
2017-12-15 13:32:44,装備アイテム,44397,20.3cm連装砲,近代化改修
2017-12-15 13:32:44,装備アイテム,44398,零式水上偵察機,近代化改修
2017-12-15 13:32:44,艦娘,26707,霧島 (Lv:1),近代化改修
2017-12-15 13:32:44,艦娘,26709,金剛 (Lv:1),近代化改修
2017-12-15 13:32:44,艦娘,26717,比叡 (Lv:1),近代化改修
2017-12-15 13:32:44,装備アイテム,44392,35.6cm連装砲,近代化改修
2017-12-15 13:32:44,装備アイテム,44393,15.2cm単装砲,近代化改修
2017-12-15 13:32:44,艦娘,26702,金剛 (Lv:1),近代化改修
2017-12-15 13:34:49,装備アイテム,44390,12.7cm連装砲,装備の廃棄
2017-12-15 13:34:49,装備アイテム,44396,12.7cm連装砲,装備の廃棄
2017-12-15 13:54:58,装備アイテム,44415,12.7cm連装砲,装備の廃棄
2017-12-15 13:54:58,装備アイテム,44413,12.7cm連装砲,装備の廃棄
2017-12-15 13:55:30,装備アイテム,44394,7.7mm機銃,装備の廃棄
2017-12-15 13:55:30,装備アイテム,44383,7.7mm機銃,装備の廃棄
2017-12-15 13:55:30,装備アイテム,44371,7.7mm機銃,装備の廃棄
2017-12-15 14:49:23,艦娘,26732,五月雨 (Lv:1),近代化改修
2017-12-15 14:49:23,艦娘,26730,電 (Lv:1),近代化改修
2017-12-15 14:49:23,装備アイテム,44412,12.7cm連装砲,近代化改修
2017-12-15 14:49:23,艦娘,26729,雷 (Lv:1),近代化改修
2017-12-15 14:49:23,装備アイテム,44411,12.7cm連装砲,近代化改修
2017-12-15 14:49:23,艦娘,26731,秋雲 (Lv:1),近代化改修
2017-12-15 14:49:23,艦娘,26733,弥生 (Lv:1),近代化改修
2017-12-15 14:49:23,装備アイテム,44416,12cm単装砲,近代化改修
2017-12-15 14:50:00,艦娘,26719,深雪 (Lv:1),近代化改修
2017-12-15 14:50:00,艦娘,26734,敷波 (Lv:1),近代化改修
2017-12-15 14:50:00,装備アイテム,44417,12.7cm連装砲,近代化改修
2017-12-15 14:50:00,艦娘,26745,敷波 (Lv:1),近代化改修
2017-12-15 14:50:00,装備アイテム,44435,12.7cm連装砲,近代化改修
2017-12-15 14:50:00,艦娘,26738,多摩 (Lv:1),近代化改修
2017-12-15 14:50:00,装備アイテム,44424,14cm単装砲,近代化改修
2017-12-15 14:50:00,艦娘,26740,名取 (Lv:1),近代化改修
2017-12-15 14:50:00,装備アイテム,44426,14cm単装砲,近代化改修
2017-12-15 14:52:11,艦娘,26699,蒼龍 (Lv:1),近代化改修
2017-12-15 14:52:11,艦娘,26735,祥鳳 (Lv:1),近代化改修
2017-12-15 14:52:11,装備アイテム,44418,九九式艦爆,近代化改修
2017-12-15 14:52:11,装備アイテム,44419,九七式艦攻,近代化改修
2017-12-15 14:52:11,艦娘,26742,千代田 (Lv:1),近代化改修
2017-12-15 14:52:11,装備アイテム,44429,12.7cm連装高角砲,近代化改修
2017-12-15 14:52:11,装備アイテム,44430,零式水上偵察機,近代化改修
2017-12-15 14:52:11,艦娘,26743,霧島 (Lv:1),近代化改修
2017-12-15 14:52:11,装備アイテム,44431,35.6cm連装砲,近代化改修
2017-12-15 14:52:11,装備アイテム,44432,15.2cm単装砲,近代化改修
2017-12-15 14:52:11,装備アイテム,44433,7.7mm機銃,近代化改修
2017-12-15 14:52:27,艦娘,26746,那珂 (Lv:1),近代化改修
2017-12-15 14:52:27,装備アイテム,44436,14cm単装砲,近代化改修
2017-12-15 14:52:27,艦娘,26741,北上 (Lv:1),近代化改修
2017-12-15 14:52:27,装備アイテム,44427,14cm単装砲,近代化改修
2017-12-15 14:52:27,装備アイテム,44428,61cm四連装魚雷,近代化改修
2017-12-15 14:52:27,艦娘,26727,北上 (Lv:1),近代化改修
2017-12-15 14:52:27,装備アイテム,44408,14cm単装砲,近代化改修
2017-12-15 14:52:27,装備アイテム,44409,61cm四連装魚雷,近代化改修
2017-12-15 14:52:27,艦娘,26737,古鷹 (Lv:1),近代化改修
2017-12-15 14:52:27,装備アイテム,44422,20.3cm連装砲,近代化改修
2017-12-15 14:52:27,装備アイテム,44423,7.7mm機銃,近代化改修
2017-12-15 14:52:27,艦娘,26726,加古 (Lv:1),近代化改修
2017-12-15 14:52:27,装備アイテム,44407,20.3cm連装砲,近代化改修
2017-12-15 14:52:57,艦娘,26723,青葉 (Lv:1),近代化改修
2017-12-15 14:52:57,装備アイテム,44403,20.3cm連装砲,近代化改修
2017-12-15 14:52:57,装備アイテム,44404,7.7mm機銃,近代化改修
2017-12-15 14:52:57,艦娘,26724,那智 (Lv:1),近代化改修
2017-12-15 14:52:57,装備アイテム,44405,20.3cm連装砲,近代化改修
2017-12-15 14:52:57,艦娘,26739,足柄 (Lv:1),近代化改修
2017-12-15 14:52:57,装備アイテム,44425,20.3cm連装砲,近代化改修
2017-12-15 14:52:57,艦娘,26744,羽黒 (Lv:1),近代化改修
2017-12-15 14:52:57,装備アイテム,44434,20.3cm連装砲,近代化改修
2017-12-15 14:52:57,艦娘,26736,陽炎 (Lv:1),近代化改修
2017-12-15 14:52:57,装備アイテム,44420,12.7cm連装砲,近代化改修
2017-12-15 14:52:57,装備アイテム,44421,61cm四連装魚雷,近代化改修
2017-12-15 16:20:05,艦娘,26758,不知火 (Lv:1),近代化改修
2017-12-15 16:20:05,装備アイテム,44455,12.7cm連装砲,近代化改修
2017-12-15 16:20:05,艦娘,26760,不知火 (Lv:1),近代化改修
2017-12-15 16:20:05,装備アイテム,44458,12.7cm連装砲,近代化改修
2017-12-15 16:20:05,艦娘,26749,黒潮 (Lv:1),近代化改修
2017-12-15 16:20:05,装備アイテム,44440,12.7cm連装砲,近代化改修
2017-12-15 16:20:05,艦娘,26752,那珂 (Lv:1),近代化改修
2017-12-15 16:20:05,装備アイテム,44444,14cm単装砲,近代化改修
2017-12-15 16:20:05,艦娘,26757,神通 (Lv:1),近代化改修
2017-12-15 16:20:05,装備アイテム,44454,14cm単装砲,近代化改修
2017-12-15 16:20:56,艦娘,26762,由良 (Lv:1),近代化改修
2017-12-15 16:20:56,装備アイテム,44462,14cm単装砲,近代化改修
2017-12-15 16:20:56,艦娘,26747,由良 (Lv:1),近代化改修
2017-12-15 16:20:56,装備アイテム,44437,14cm単装砲,近代化改修
2017-12-15 16:20:56,艦娘,26751,名取 (Lv:1),近代化改修
2017-12-15 16:20:56,装備アイテム,44443,14cm単装砲,近代化改修
2017-12-15 16:20:56,艦娘,26750,龍田 (Lv:1),近代化改修
2017-12-15 16:20:56,装備アイテム,44441,14cm単装砲,近代化改修
2017-12-15 16:20:56,装備アイテム,44442,7.7mm機銃,近代化改修
2017-12-15 16:20:56,艦娘,26748,天龍 (Lv:1),近代化改修
2017-12-15 16:20:56,装備アイテム,44438,14cm単装砲,近代化改修
2017-12-15 16:20:56,装備アイテム,44439,7.7mm機銃,近代化改修
2017-12-15 16:21:14,艦娘,26753,愛宕 (Lv:1),近代化改修
2017-12-15 16:21:14,装備アイテム,44445,20.3cm連装砲,近代化改修
2017-12-15 16:21:14,装備アイテム,44446,零式水上偵察機,近代化改修
2017-12-15 16:21:14,艦娘,26728,羽黒 (Lv:1),近代化改修
2017-12-15 16:21:14,装備アイテム,44410,20.3cm連装砲,近代化改修
2017-12-15 16:21:14,艦娘,26754,青葉 (Lv:1),近代化改修
2017-12-15 16:21:14,装備アイテム,44447,20.3cm連装砲,近代化改修
2017-12-15 16:21:14,装備アイテム,44448,7.7mm機銃,近代化改修
2017-12-15 16:21:14,艦娘,26756,最上 (Lv:1),近代化改修
2017-12-15 16:21:14,装備アイテム,44452,15.5cm三連装砲,近代化改修
2017-12-15 16:21:14,装備アイテム,44453,零式水上偵察機,近代化改修
2017-12-15 16:21:14,艦娘,26725,摩耶 (Lv:1),近代化改修
2017-12-15 16:21:14,装備アイテム,44406,20.3cm連装砲,近代化改修
2017-12-16 18:35:05,艦娘,26778,那智 (Lv:1),近代化改修
2017-12-16 18:35:05,装備アイテム,44486,20.3cm連装砲,近代化改修
2017-12-16 18:35:05,艦娘,26779,那智 (Lv:1),近代化改修
2017-12-16 18:35:05,装備アイテム,44487,20.3cm連装砲,近代化改修
2017-12-16 18:35:05,艦娘,26769,那珂 (Lv:1),近代化改修
2017-12-16 18:35:05,装備アイテム,44474,14cm単装砲,近代化改修
2017-12-16 18:35:05,艦娘,26774,神通 (Lv:1),近代化改修
2017-12-16 18:35:05,装備アイテム,44479,14cm単装砲,近代化改修
2017-12-16 18:35:05,艦娘,26770,那珂 (Lv:1),近代化改修
2017-12-16 18:35:05,装備アイテム,44475,14cm単装砲,近代化改修
2017-12-16 18:36:39,艦娘,26772,由良 (Lv:1),近代化改修
2017-12-16 18:36:39,装備アイテム,44477,14cm単装砲,近代化改修
2017-12-16 18:36:39,艦娘,26776,龍田 (Lv:1),近代化改修
2017-12-16 18:36:39,装備アイテム,44481,14cm単装砲,近代化改修
2017-12-16 18:36:39,装備アイテム,44482,7.7mm機銃,近代化改修
2017-12-16 18:36:39,艦娘,26771,多摩 (Lv:1),近代化改修
2017-12-16 18:36:39,装備アイテム,44476,14cm単装砲,近代化改修
2017-12-16 18:36:39,艦娘,26768,敷波 (Lv:1),近代化改修
2017-12-16 18:36:39,艦娘,26767,摩耶 (Lv:1),近代化改修
2017-12-16 18:36:39,装備アイテム,44472,20.3cm連装砲,近代化改修
2017-12-16 18:36:51,艦娘,26765,青葉 (Lv:1),近代化改修
2017-12-16 18:36:51,装備アイテム,44468,20.3cm連装砲,近代化改修
2017-12-16 18:36:51,艦娘,26773,鳥海 (Lv:1),近代化改修
2017-12-16 18:36:51,装備アイテム,44478,20.3cm連装砲,近代化改修
2017-12-16 19:06:56,艦娘,26781,多摩 (Lv:1),近代化改修
2017-12-16 19:06:56,装備アイテム,44495,14cm単装砲,近代化改修
2017-12-16 19:06:56,艦娘,26783,陽炎 (Lv:1),近代化改修
2017-12-16 19:06:56,装備アイテム,44500,61cm四連装魚雷,近代化改修
2017-12-16 19:07:54,艦娘,26777,比叡 (Lv:1),近代化改修
2017-12-16 19:07:54,装備アイテム,44483,35.6cm連装砲,近代化改修
2017-12-16 19:07:54,装備アイテム,44484,15.2cm単装砲,近代化改修
2017-12-16 19:07:54,装備アイテム,44485,7.7mm機銃,近代化改修
2017-12-16 19:07:54,艦娘,26780,扶桑 (Lv:1),近代化改修
2017-12-16 19:07:54,装備アイテム,44492,35.6cm連装砲,近代化改修
2017-12-16 19:07:54,装備アイテム,44493,15.2cm単装砲,近代化改修
2017-12-16 19:07:54,装備アイテム,44494,零式水上偵察機,近代化改修
2017-12-16 19:08:10,艦娘,26782,日向 (Lv:1),近代化改修
2017-12-16 19:08:10,装備アイテム,44496,35.6cm連装砲,近代化改修
2017-12-16 19:08:10,装備アイテム,44497,14cm単装砲,近代化改修
2017-12-16 19:08:10,装備アイテム,44498,零式水上偵察機,近代化改修
2017-12-16 19:08:10,艦娘,26761,伊勢 (Lv:1),近代化改修
2017-12-16 19:08:10,装備アイテム,44459,35.6cm連装砲,近代化改修
2017-12-16 19:08:10,装備アイテム,44460,14cm単装砲,近代化改修
2017-12-16 19:08:10,装備アイテム,44461,零式水上偵察機,近代化改修
2017-12-16 19:08:10,艦娘,26755,伊勢 (Lv:1),近代化改修
2017-12-16 19:08:10,装備アイテム,44449,35.6cm連装砲,近代化改修
2017-12-16 19:08:10,装備アイテム,44450,14cm単装砲,近代化改修
2017-12-16 19:08:10,装備アイテム,44451,零式水上偵察機,近代化改修
2017-12-16 19:10:32,艦娘,26784,電 (Lv:1),艦娘の解体
2017-12-16 19:10:32,装備アイテム,44501,12.7cm連装砲,艦娘の解体
2017-12-16 19:10:37,艦娘,26785,初春 (Lv:1),艦娘の解体
2017-12-16 19:10:37,装備アイテム,44502,12.7cm連装砲,艦娘の解体
2017-12-16 19:10:37,装備アイテム,44503,61cm三連装魚雷,艦娘の解体
2017-12-16 19:10:48,装備アイテム,44473,12.7cm連装砲,装備の廃棄
2017-12-16 19:10:48,装備アイテム,44499,12.7cm連装砲,装備の廃棄
2017-12-16 19:13:54,装備アイテム,44469,7.7mm機銃,装備の廃棄
2017-12-16 19:13:54,装備アイテム,44366,7.7mm機銃,装備の廃棄
2017-12-16 19:13:54,装備アイテム,44379,7.7mm機銃,装備の廃棄
2017-12-17 10:23:32,装備アイテム,44503,61cm三連装魚雷,装備の廃棄
2017-12-17 17:12:10,艦娘,26811,白雪 (Lv:1),艦娘の解体
2017-12-17 17:12:10,装備アイテム,44539,12.7cm連装砲,艦娘の解体
2017-12-17 17:12:16,艦娘,26809,深雪 (Lv:1),艦娘の解体
2017-12-17 17:12:16,装備アイテム,44537,12.7cm連装砲,艦娘の解体
2017-12-17 17:12:33,装備アイテム,44543,12.7cm連装砲,装備の廃棄
2017-12-17 17:12:33,装備アイテム,44552,12.7cm連装砲,装備の廃棄
2017-12-17 17:12:45,艦娘,26810,那珂 (Lv:1),近代化改修
2017-12-17 17:12:45,装備アイテム,44538,14cm単装砲,近代化改修
2017-12-17 17:12:45,艦娘,26812,神通 (Lv:1),近代化改修
2017-12-17 17:12:45,装備アイテム,44540,14cm単装砲,近代化改修
2017-12-17 17:13:08,艦娘,26815,那智 (Lv:1),近代化改修
2017-12-17 17:13:08,装備アイテム,44545,20.3cm連装砲,近代化改修
2017-12-17 17:15:19,装備アイテム,44553,25mm連装機銃,装備の廃棄
2017-12-17 17:15:19,装備アイテム,44414,25mm連装機銃,装備の廃棄
2017-12-17 17:15:28,装備アイテム,39752,25mm単装機銃,装備の廃棄
2017-12-17 17:15:36,装備アイテム,41046,25mm単装機銃,装備の廃棄
2017-12-17 17:15:36,装備アイテム,41047,25mm単装機銃,装備の廃棄
2017-12-17 17:15:36,装備アイテム,41357,25mm単装機銃,装備の廃棄
2017-12-18 02:18:13,艦娘,26827,子日 (Lv:1),近代化改修
2017-12-18 02:18:13,装備アイテム,44564,12.7cm連装砲,近代化改修
2017-12-18 02:18:13,艦娘,26825,初霜 (Lv:1),近代化改修
2017-12-18 02:18:13,装備アイテム,44562,12.7cm連装砲,近代化改修
2017-12-18 02:18:33,艦娘,26828,漣 (Lv:1),近代化改修
2017-12-18 02:18:33,装備アイテム,44565,12.7cm連装砲,近代化改修
2017-12-18 02:18:33,艦娘,26823,菊月 (Lv:1),近代化改修
2017-12-18 02:18:33,装備アイテム,44560,12cm単装砲,近代化改修
2017-12-18 02:18:52,艦娘,26836,初春 (Lv:1),近代化改修
2017-12-18 02:18:52,装備アイテム,44575,12.7cm連装砲,近代化改修
2017-12-18 02:18:52,装備アイテム,44576,61cm三連装魚雷,近代化改修
2017-12-18 02:18:52,艦娘,26832,涼風 (Lv:1),近代化改修
2017-12-18 02:18:52,装備アイテム,44569,12.7cm連装砲,近代化改修
2017-12-18 02:18:52,装備アイテム,44570,61cm四連装魚雷,近代化改修
2017-12-18 02:19:16,艦娘,26834,五十鈴 (Lv:1),近代化改修
2017-12-18 02:19:16,装備アイテム,44573,14cm単装砲,近代化改修
2017-12-18 02:19:16,艦娘,26824,木曾 (Lv:1),近代化改修
2017-12-18 02:19:16,装備アイテム,44561,14cm単装砲,近代化改修
2017-12-18 02:19:29,艦娘,26830,菊月 (Lv:1),近代化改修
2017-12-18 02:19:29,装備アイテム,44567,12cm単装砲,近代化改修
2017-12-18 02:19:29,艦娘,26826,多摩 (Lv:1),近代化改修
2017-12-18 02:19:29,装備アイテム,44563,14cm単装砲,近代化改修
2017-12-18 02:21:25,艦娘,26829,磯波 (Lv:1),近代化改修
2017-12-18 02:21:25,装備アイテム,44566,12.7cm連装砲,近代化改修
2017-12-18 02:21:25,艦娘,26831,白雪 (Lv:1),近代化改修
2017-12-18 02:21:25,装備アイテム,44568,12.7cm連装砲,近代化改修
2017-12-18 02:21:44,艦娘,26820,足柄 (Lv:1),近代化改修
2017-12-18 02:21:44,装備アイテム,44554,20.3cm連装砲,近代化改修
2017-12-18 02:22:10,艦娘,26818,加古 (Lv:1),近代化改修
2017-12-18 02:22:10,装備アイテム,44551,20.3cm連装砲,近代化改修
2017-12-18 02:22:38,艦娘,26833,愛宕 (Lv:1),近代化改修
2017-12-18 02:22:38,装備アイテム,44571,20.3cm連装砲,近代化改修
2017-12-18 02:22:38,装備アイテム,44572,零式水上偵察機,近代化改修
2017-12-18 02:22:55,艦娘,26835,足柄 (Lv:1),近代化改修
2017-12-18 02:22:55,装備アイテム,44574,20.3cm連装砲,近代化改修
2017-12-18 02:23:06,艦娘,26813,高雄 (Lv:1),近代化改修
2017-12-18 02:23:06,装備アイテム,44541,20.3cm連装砲,近代化改修
2017-12-18 02:23:06,装備アイテム,44542,零式水上偵察機,近代化改修
2017-12-18 02:23:24,艦娘,26817,利根 (Lv:1),近代化改修
2017-12-18 02:23:24,装備アイテム,44549,20.3cm連装砲,近代化改修
2017-12-18 02:23:24,装備アイテム,44550,零式水上偵察機,近代化改修
2017-12-18 02:24:21,艦娘,26821,祥鳳 (Lv:1),近代化改修
2017-12-18 02:24:21,装備アイテム,44555,九九式艦爆,近代化改修
2017-12-18 02:24:21,装備アイテム,44556,九七式艦攻,近代化改修
2017-12-18 02:24:53,艦娘,26838,飛鷹 (Lv:1),近代化改修
2017-12-18 02:24:53,装備アイテム,44579,九六式艦戦,近代化改修
2017-12-18 02:24:53,装備アイテム,44580,九九式艦爆,近代化改修
2017-12-18 02:24:53,装備アイテム,44581,九七式艦攻,近代化改修
2017-12-18 02:26:26,艦娘,26837,龍驤 (Lv:1),近代化改修
2017-12-18 02:26:26,装備アイテム,44577,九六式艦戦,近代化改修
2017-12-18 02:26:26,装備アイテム,44578,九七式艦攻,近代化改修
2017-12-18 02:28:40,艦娘,26816,加賀 (Lv:1),近代化改修
2017-12-18 02:28:40,装備アイテム,44547,九九式艦爆,近代化改修
2017-12-18 02:28:40,装備アイテム,44548,九七式艦攻,近代化改修
2017-12-18 13:36:32,艦娘,26845,霰 (Lv:1),近代化改修
2017-12-18 13:36:32,艦娘,26841,大潮 (Lv:1),近代化改修
2017-12-18 13:36:43,艦娘,26850,霞 (Lv:1),近代化改修
2017-12-18 13:36:43,艦娘,26848,電 (Lv:1),近代化改修
2017-12-18 14:15:15,艦娘,26858,衣笠 (Lv:1),艦娘の解体
2017-12-18 14:17:26,装備アイテム,44593,12cm単装砲,装備の廃棄
2017-12-18 14:17:31,装備アイテム,44585,12.7cm連装砲,装備の廃棄
2017-12-18 14:17:36,装備アイテム,44592,12.7cm連装砲,装備の廃棄
2017-12-18 14:17:42,装備アイテム,44594,12.7cm連装砲,装備の廃棄
2017-12-18 14:17:49,装備アイテム,44596,12.7cm連装砲,装備の廃棄
2017-12-18 14:17:55,装備アイテム,44582,12.7cm連装砲,装備の廃棄
2017-12-18 14:18:03,装備アイテム,44588,12.7cm連装砲,装備の廃棄
2017-12-18 14:18:50,装備アイテム,44611,7.7mm機銃,装備の廃棄
2017-12-18 14:18:58,装備アイテム,40565,25mm単装機銃,装備の廃棄
